title,link,authors,publication,article_year
Non-Financial Disclosure and Value Creation through Consumer Satisfaction in France,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:dfsIfKJdRG4C,"A Najah, A Jarboui","Journal of Academic Finance, 2013",2013
"Corporate Governance, Profile of the Executive Directors and the Rate of Refunding of Microcredits in the case of the Tunisian Associations of Microfinance",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:J-pR_7NvFogC,"M Zouhayer, A Samir, J Anis","i-Manager's Journal on Management 8 (3), 1, 2013",2013
"An empirical examination of the relationship between board of director composition, ownership structure and accounting conservatism",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:SP6oXDckpogC,A JARBOUI,"International Journal of Economics, Finance and Management Sciences 1 (6), 273, 2013",2013
"Institutional Investors, Corporate Governance, and Earnings Management Around Merger: Evidence from French Absorbing Firms",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:vRqMK49ujn8C,"N Mouna, A Jarboui","Corporate Governance, and Earnings Management Around Merger: Evidence from …, 2013",2013
"ESOPs, CEO entrenchment and corporate social performance",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:fPk4N6BV_jEC,A JARBOUI,"International Journal of Business and Economics Research 2 (6), 116-129, 2013",2013
A cognitive approach to corporate governance: a visualization test of mental models with the cognitive mapping technique,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:LjlpjdlvIbIC,"G Nassreddine, J Anis","Journal of Defense Resources Management 3 (1), 65, 2012",2012
"Stakeholder theory, corporate governance, and cognitive mapping techniques",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:QIV2ME_5wuYC,"G Nassreddine, J Anis","Экономика развития, 93-103, 2012",2012
The contribution of the cognitive mapping in the explanation of decision investments choices,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:Y0pCki6q_DkC,"G Nassreddine, J Anis","Contemporary Business Studies 46, 2011",2011
Influence des actionnaires institutionnels et dominants sur le comportement des dirigeants en matière de choix d'investissement: Une étude dans le contexte français de 1994 à 1998,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:ldfaerwXgEUC,"B Olivero, A Jarboui","COMPTABILITE, CONTROLE, AUDIT ET INSTITUTION (S), CD-Rom, 2006",2006
Moderating Effect of Auditors’ Specialization and Earnings Management: The Case of Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:z_wVstp3MssC,"E Assawer, J Anis",,
CEO overconfidence and forecast accuracy moderated by CEOs' accounting-based attributes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:2VqYfGB8ITEC,"FB Ahmed, A Jarboui","Journal of Management Development, 2022",2022
Boards of directors’ characteristics and tax aggressiveness: a study of Tunisian context,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:Ri6SYOTghG4C,T DHAHRI,"Revue d’Etudes en Management et Finance d’Organisation 6 (1), 2022",2022
Do sustainability committee characteristics affect CSR performance? Evidence from India,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:sNmaIFBj_lkC,"A Jarboui, NDB Hlima, D Bouaziz","Benchmarking: An International Journal, 2022",2022
Exploring the relationship between managerial emotional intelligence and environmental performance in energy sector: a mediated moderation analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:umqufdRvDiIC,"F Ezzi, B Salhi, A Jarboui","International Journal of Energy Sector Management, 2022",2022
Research on the Relationship between Audit Risk Assessment and Risk Governance: Evidence from Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:XvxMoLDsR5gC,"I Fakhfakh, A Jarboui","Journal of African Business, 1-16, 2022",2022
Exploring the Relationship Between Blockchain Technology and Corporate Social Responsibility Performance: Empirical Evidence from European Firms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:0izLItjtcgwC,"F Ezzi, A Jarboui, K Mouakhar","Journal of the Knowledge Economy, 1-22, 2022",2022
The Mediating Effect of Corporate Governance on the Relationship Between Blockchain Technology and Investment Efficiency,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:anf4URPfarAC,"F Ezzi, M Abida, A Jarboui","Journal of the Knowledge Economy, 1-17, 2022",2022
The external auditors' policy after the COVID-19 pandemic and the accounting outlook in Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:_5tno0g5mFcC,"A Elaoudl, A Jarboui","Accounting and Management Information Systems 21 (1), 77-91, 2022",2022
Earnings management and audit report lag: The role of audit risk-Tunisian evidence,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:6ZxmRoH8BuwC,"I Fakhfakh, A Jarboui","Accounting and Management Information Systems 21 (1), 113-135, 2022",2022
CSR: A Moral Obligation or a Strategic Behavior?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:4hFrxpcac9AC,"A Jarboui, S Hamza","Chapters, 2022",2022
Does Dividend Policy Affect Earnings Management? Evidence From France,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:NXb4pA-qfm4C,"OB Salah, A Jarboui","Journal of Modern Accounting and Auditing 18 (1), 33-43, 2022",2022
Volatility dynamics and diversification benefits of Bitcoin under asymmetric and long memory effects,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:bz8QjSJIRt4C,"A Jeribi, M Fakhfekh, A Jarboui","Global Business and Economics Review 26 (1), 65-83, 2022",2022
Impact of Good Governance on the Performance of Tunisian Companies Listed on the BVMT (Bourse des Valeurs Mobilières de Tunis),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:9pM33mqn1YgC,"N Adel, K Fatma, J Anis","Journal of Advanced Research in Management 12 (2), 39-46, 2021",2021
"Board of director's effectiveness, audit quality and ownership structure: impact on audit risk-Tunisian evidence",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:GtLg2Ama23sC,"I Fakhfakh, A Jarboui","Journal of Accounting in Emerging Economies, 2021",2021
"Investment Efficiency, Tax Avoidance, and External Audit: Evidence of European Companies.",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:4fGpz3EwCPoC,"A Elaoud, A Jarboui","Journal of Taxation of Investments 39 (1), 2021",2021
AUDITOR'S CRITERIA AND INVESTMENT EFFICIENCY: THE MODERATIN EFFECT ANALYSIS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:xtoqd-5pKcoC,"A Elaoud, A Jarboui","Academy of Accounting and Financial Studies Journal 25 (4), 1-10, 2021",2021
CEO behavior and sustainability performance: the moderating role of corporate governance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=100&pagesize=100&citation_for_view=TSXET9gAAAAJ:q3CdL3IzO_QC,"A Kouaib, A Bouzouitina, A Jarboui","Property Management, 2021",2021
Studies of Opportunity Recognition Process: Characteristics of Tunisian Entrepreneur Profile,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:PoWvk5oyLR8C,"S Morched, A Jarboui","Journal of Business And Entrepreneurship 9 (2), 1-18, 2021",2021
Hedging Islamic and conventional stock markets with other financial assets: comparison between competing DCC models on hedging effectiveness,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:VaXvl8Fpj5cC,"W Hamma, A Ghorbel, A Jarboui","Journal of Asset Management 22 (3), 179-199, 2021",2021
"Advanced Study on Stakeholder Approach, Stakeholders Mental Model: A Visualization Test with Cognitive Mapping Technique",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:-FonjvnnhkoC,"G Nassreddine, J Anis","Insights into Economics and Management Vol. 7, 36-54, 2021",2021
La Micro finance islamique et l’Entrepreneuriat: Analyse Empirique (Cas de la Tunisie),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:lmc2jWPfTJgC,"F Guesmi, A Jarboui","Revue Internationale des Sciences de Gestion 4 (1), 2021",2021
ICT Adoption and Environmental Sustainability: Thresholds From the Lower and Lower-Middle-Income Countries,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:tuHXwOkdijsC,"M AMARI, A JARBOUI",,2021
The Primary Origin of the Financial Crisis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:gsN89kCJA0AC,"A Mouna, J Anis","Financial Crises-A Selection of Readings, 2021",2021
Are digital assets backstops for GCC stock markets in COVID-19-led financial crisis?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:YohjEiUPhakC,"S Loukil, M Aloui, A Jeribi, A Jarboui","International Journal of Electronic Finance 10 (4), 232-259, 2021",2021
Financial Reporting Delay and Investors Behavior: Evidence from Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:DUooU5lO8OsC,"A Mouna, J Anis","Scholars Journal of Science and Technology 1 (5), 125-130, 2020",2020
Islamic view towards Bitcoin,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:Z5m8FVwuT1cC,"M Emna, A JARBOUI","European Journal of Islamic Finance, 2020",2020
La micro finance islamique en Tunisie: La réalité et les Défis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:vDijr-p_gm4C,"F GUESMI, A JARBOUI","Revue Internationale du Chercheur 1 (2), 2020",2020
The CEO’s emotional bias and the delegation of decision-making rights,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:9Nmd_mFXekcC,"Y Souissi, B Salhi, A Jarboui","International Journal of Law and Management, 2020",2020
The extent of social contribution of venture capital organisations to funded financed companies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:OU6Ihb5iCvQC,"H Dziri, A Jarboui","Asian Journal of Empirical Research 9 (10), 293-304, 2019",2019
Strategic foresight and auditor's cognitive contribution: the study of cognitive mapping,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:AXPGKjj_ei8C,"E Assawer, J Anis","American Journal of Finance and Accounting 6 (1), 18-37, 2019",2019
Mediating Effects of Management of Information on the Relationship Between Mechanisms of Governance and Lack of Reimbursement of Tunisian’s Associations of Microfinance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:uLbwQdceFCQC,"M Zouhayer, BH Tarek, J Anis","Journal of the Knowledge Economy 9 (1), 40-61, 2018",2018
Corporate finance strategy via Tunisian venture capital organisms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:R3hNpaxXUhUC,"H Dziri, A Jarboui","Asian Journal of Empirical Research 8 (1), 23-37, 2018",2018
Gouvernance de la microfinance et retard de remboursement: Diagnostic et défis à relever dans le cas spécifique de la Tunisie,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:tYavs44e6CUC,"Z Mighri, A Sghaier, A Jarboui","Éditions universitaires européennes, 2018",2018
"Performance of Tunisian international new ventures: Entrepreneurial and market orientation, and marketing capabilities",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:dhFuZR0502QC,"I Aydi, A Jarboui","Innovations, 199-222, 2018",2018
Impact de l’interaction de la qualité d’audit et de la propriété institutionnelle sur la transparence de la communication financière: cas des entreprises cotées à la BVMT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:mvPsJ3kp5DgC,"L Gharsellaoui, A Jarboui","Journal of Academic Finance 8 (1), 2017",2017
"L'audit environnemental, la gouvernance et la divulgation volontaire de l'information environnementale: Cas des entreprises françaises",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:WqliGbK-hY8C,"MM Jamoussi, A Jarboui","Accountability, Responsabilités et Comptabilités, cd-rom, 2017",2017
"L'audit environnemental, la gouvernance et la divulgation volontaire de l'information environnementale: Cas des entreprises françaises",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:maZDTaKrznsC,"M Moalla Jamoussi, A Jarboui","HAL, 2017",2017
Journal of Multinational Financial Management,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:2KloaMYe4IUC,"M Samet, A Jarboui",,2017
The bank CEO‘s emotional bias and the bank‘s performance: the control system‘s mediating role,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:kzcrU_BdoSEC,"Y Souissi, MA Azouzi, A Jarboui",,2017
The venture capitalist’s cognitive approach: Validation through the Tunisian context,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:eMMeJKvmdy0C,"D Houda, J Anis","Cogent Economics & Finance 5 (1), 1323371, 2017",2017
"Information Reliability, Organizational Bank Structure, Interbank Competition and Relationship Lending Benefits",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:q3oQSFYPqjQC,"S Loukil, AK Jarboui","J Bus Fin Aff 6 (275), 2167-0234.1000275, 2017",2017
L’impact du capital social sur l’entrepreneuriat féminin et la croissance économique,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:GnPB-g6toBAC,"M Salim, J Anis",,2017
Impact of accounting and financial manipulations around mergers and acquisitions on shareholders' perception,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:dTyEYWd-f8wC,"G Rihab, A Jarboui","Accounting Research Journal, 2016",2016
Stratégie d'audit et l'apport cognitif de l'auditeur,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:PELIpwtuRlgC,"A Elaoud, A Jarboui","Comptabilité et gouvernance, cd-rom, 2016",2016
Divergences comptabilité-fiscalité et Qualité de l'audit externe: Cas de la Tunisie,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:u9iWguZQMMsC,"R Riguen, A Jarboui","Comptabilité et gouvernance, cd-rom, 2016",2016
Un survol du concept d'entrepreneuriat/An overview of the concept of entrepreneurship,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:NhqRSupF_l8C,"IF Dalhoum, A Jarboui","International Journal of Innovation and Applied Studies 15 (2), 367, 2016",2016
Earnings management around mergers and acquisitions: evidence from a range of French absorbing firms' accounting policy,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:eJXPG6dFmWUC,"M Njah, A Jarboui","Global Business and Economics Review 18 (5), 550-566, 2016",2016
The cognitive contribution within the Tunisian venture capital funded firms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:BqipwSGYUEgC,"H Dziri, A Jarboui",,2016
Directors’ Board Control and Diversification Decision in Tunisian Companies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:iH-uZ7U-co4C,"M Gharbi, A Jarboui","Asian Journal of Empirical Research 5 (12), 264-273, 2015",2015
Environmental performance indicators of Tunisian companies: Analysis via the decision tree,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:hMod-77fHWUC,"F Ezzi, MA Azouzi, A Jarboui","Asian Journal of Empirical Research 5 (8), 114-127, 2015",2015
APPLICATION DES NORMES IPSAS DANS LES ETABLISSEMENTS UNIVERSITAIRES EN TUNISIE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:-_dYPAW6P2MC,"A TRABELSI, MA JARBOUI",,2015
L’Impact De La Qualite De L’Information Comptable Et La Specialisation De L’Auditeur Sur L’Efficacite D’Investissement,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:abG-DnoFyZgC,"A Elaoud, A Jarboui","Comptabilité, Contrôle et Audit des invisibles, de l'informel et de l …, 2015",2015
CEO Emotional Intelligence level and Compensation: Evidence From Tunisia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:k_IJM867U9cC,"Y Elleuch, AM Ali, J Anis","Economics 3 (3-4), 71-85, 2015",2015
Asian Journal of Empirical Research,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:ye4kPcJQO24C,"M Gharbi, A Jarboui","Asian Journal of Empirical Research 5 (12), 264-273, 2015",2015
External audit quality and ownership structure: interaction and impact on earnings management of industrial and commercial Tunisian sectors PAPER WITHDRAWN,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:kRWSkSYxWN8C,"A Kouaib, A Jarboui","International Journal of Business and Emerging Markets 7 (1), 76-100, 2015",2015
Calidad de la auditoría externa y la estructura propietaria: interacción e impacto sobre la gestión de los ingresos en los sectores industriales y comerciales tunecinos,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:M05iB0D1s5AC,"A Kouaib, A Jarboui","Journal of Economics, Finance and Administrative Science 19 (37), 78-89, 2014",2014
Stock Return and Investor Sentiment: Evidence for Emerging Market,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:LPZeul_q3PIC,"A Mouna, J Anis","i-Manager's Journal on Management 9 (2), 32, 2014",2014
"Governance mechanisms, managerial’s commitment bias and firm’s investment decision escalation: Failure of firm’s crises communication: Bayesian network method",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:4OULZ7Gr8RgC,"H Fadhila, AM Ali, J Anis","Asian Journal of Empirical Research 4 (2), 125-149, 2014",2014
The cognitive role of shareholders and its impact on technologica innovation: the case of banks and industry leaders.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:9ZlFYXVOiuMC,"A Jarboui, J Chouaibi","Revue des Sciences de Gestion 49 (265), 2014",2014
"Inversores institucionales, gobierno corporativo y gestión de los resultados alrededor de una fusión: el caso de las empresas absorbentes francesas",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:3fE2CSJIrl8C,"M Njah, A Jarboui","Journal of Economics, Finance and Administrative Science 18 (35), 89-96, 2013",2013
The impact of interest rate and exchange rate volatility on bank’sreturnsandvolatility: Evidencefrom Tunisian,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:uJ-U7cs_P_0C,"A Mouna, MJ Anis","Business and Management 5 (4), 2013",2013
Structure d’actionnariat et décision de couverture des risques financiers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:BrmTIyaxlBUC,"A Fayolle, A Jarboui","Gestion 2000 25 (4), 2008",2008
"French banks, governance, and specific investments",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:08ZZubdj9fEC,"A Jarboui, H Fakhfakh","International Journal of Monetary Economics and Finance 1 (4), 338-354, 2008",2008
"Opportunisme Managerial, Valorisation Boursiere Et Modes De Comptabilisation Des Depenses Immaterielles Dans Les Pays Emergents",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:bnK-pcrLprsC,"A Jarboui, A Abdelmoula","Comptabilité et environnement, CD Rom, 2007",2007
5 ème Congrès International de Gouvernance,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:B3FOqHPlNUQC,A JARBOUI,,2006
La Comptabilisation des Dépenses Immatérielles: Quels Déterminants Empiriques?,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:HDshCWvjkbEC,"A Jarboui, H Turki, A Abdelmoula","COMPTABILITE, CONTROLE, AUDIT ET INSTITUTION (S), CD-Rom, 2006",2006
La nature des investissements dans le contexte des entreprises françaises: un essai d'explication fondé sur la théorie de gouvernement des entreprises,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:N5tVd3kTz84C,A Jarboui,"Nice, 2004",2004
SPECIFIC TASKS OF ACCOUNTING AS THE SUBSYSTEM OF ECONOMIC SAFETY MANAGEMENT OF AN ENTERPRISE’S INNOVATION ACTIVITY,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:TIZ-Mc8IlK0C,"G Nassreddine, J Anis","European Management Journal 15 (1), 68-78, 1997",1997
Corporate Governance: Behavioral Approach and Cognitive Mapping,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:WJVC3Jt7v1AC,"N Garoui, A Jarboui",,
Journal of Financial Reporting and Accounting,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:8d8msizDQcsC,"AB Amar, OB Salah, A Jarboui",,
Impact of Good Governance on the Performance of Tunisian Companies Listed on the BVMT (Bourse des Valeurs Mobilières de Tunis),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:FAceZFleit8C,"A Necib, K FATMA, A Jarboui",,
A WAVELET ANALYSIS APPROACH TO STUDY THE VOLATILITY RISK OF ISLAMIC CRYPTOCURRENCIES AND ITS COMPARISON WITH STABLE AND NON-STABLE COINS: SPECIAL EMPHASIS ON THE COVID-19 …,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:kh2fBNsKQNwC,"CEB Ncir, A Jarboui, B Alyoubi",,
Journal of High Technology Management Research,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:hCrLmN-GePgC,"E Mnif, K Mouakhar, A Jarboui",,
Social entrepreneurship determinants: a Tunisia-related empirical study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:KUbvn5osdkgC,"IBEN CHIKHA, A JARBOUI",,
Journal of Applied Accounting Research,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=TSXET9gAAAAJ&cstart=200&pagesize=100&citation_for_view=TSXET9gAAAAJ:g3aElNc5_aQC,"A Kouaib, A Jarboui, K Mouakhar",,
